rentree_scolaire,region_academique,academie,departement,commune,numero_etablissement,denomination,patronyme,secteur,effectif_total_en_premiere_generale,effectif_total_filles,effectif_total_garcons,0105_humanites_litterature_et_philosophie_filles,0105_humanites_litterature_et_philosophie_garcons,0241_litterature_et_lca_latin_filles,0241_litterature_et_lca_latin_garcons,0242_litterature_et_lca_grec_filles,0242_litterature_et_lca_grec_garcons,0300_langues_litterature_et_cultures_etrangeres_et_regionales_filles,0300_langues_litterature_et_cultures_etrangeres_et_regionales_garcons,0439_hist_geo_geopolitique_sc_politiques_filles,0439_hist_geo_geopolitique_sc_politiques_garcons,0507_sciences_economiques_et_sociales_filles,0507_sciences_economiques_et_sociales_garcons,0613_mathematiques_filles,0613_mathematiques_garcons,0623_physique_chimie_filles,0623_physique_chimie_garcons,0629_sciences_de_la_vie_et_de_la_terre_filles,0629_sciences_de_la_vie_et_de_la_terre_garcons,0673_sciences_de_l_ingenieur_filles,0673_sciences_de_l_ingenieur_garcons,0747_numerique_et_sciences_informatiques_filles,0747_numerique_et_sciences_informatiques_garcons,0825_danse_filles,0825_danse_garcons,0832_musique_filles,0832_musique_garcons,0901_arts_plastiques_filles,0901_arts_plastiques_garcons,2757_histoire_des_arts_filles,2757_histoire_des_arts_garcons,2785_theatre_filles,2785_theatre_garcons,2786_arts_du_cirque_filles,2786_arts_du_cirque_garcons,2852_cinema_audiovisuel_filles,2852_cinema_audiovisuel_garcons,3045_biologie_ecologie_filles,3045_biologie_ecologie_garcons,01_mathematiques_physique_chimie_sciences_de_la_vie_et_de_la_terre_filles,01_mathematiques_physique_chimie_sciences_de_la_vie_et_de_la_terre_garcons,02_hist_geo_geopolitique_sc_politiques_langues_litt_et_cultures_etra_et_r_sciences_economiques_et_so,02_hist_geo_geopolitique_sc_politiques_langues_litt_et_cultures_etra_et_r_sciences_economiques_et_s0,03_hist_geo_geopolitique_sc_politiques_mathematiques_sciences_economiques_et_sociales_filles,03_hist_geo_geopolitique_sc_politiques_mathematiques_sciences_economiques_et_sociales_garcons,04_hist_geo_geopolitique_sc_politiques_humanites_litterature_et_philosophie_sciences_economiques_et_,04_hist_geo_geopolitique_sc_politiques_humanites_litterature_et_philosophie_sciences_economiques_et0,05_mathematiques_numerique_et_sciences_informatiques_physique_chimie_filles,05_mathematiques_numerique_et_sciences_informatiques_physique_chimie_garcons,06_hist_geo_geopolitique_sc_politiques_humanites_litterature_et_philosophie_langues_litt_et_cultures,06_hist_geo_geopolitique_sc_politiques_humanites_litterature_et_philosophie_langues_litt_et_culture0,07_mathematiques_physique_chimie_sciences_de_l_ingenieur_filles,07_mathematiques_physique_chimie_sciences_de_l_ingenieur_garcons,08_mathematiques_physique_chimie_sciences_economiques_et_sociales_filles,08_mathematiques_physique_chimie_sciences_economiques_et_sociales_garcons,09_langues_litt_et_cultures_etra_et_r_mathematiques_sciences_economiques_et_sociales_filles,09_langues_litt_et_cultures_etra_et_r_mathematiques_sciences_economiques_et_sociales_garcons,10_mathematiques_sciences_economiques_et_sociales_sciences_de_la_vie_et_de_la_terre_filles,10_mathematiques_sciences_economiques_et_sociales_sciences_de_la_vie_et_de_la_terre_garcons,11_hist_geo_geopolitique_sc_politiques_sciences_economiques_et_sociales_sciences_de_la_vie_et_de_la_,11_hist_geo_geopolitique_sc_politiques_sciences_economiques_et_sociales_sciences_de_la_vie_et_de_la0,12_humanites_litterature_et_philosophie_langues_litt_et_cultures_etra_et_r_sciences_economiques_et_s,12_humanites_litterature_et_philosophie_langues_litt_et_cultures_etra_et_r_sciences_economiques_et_0,13_langues_litt_et_cultures_etra_et_r_mathematiques_physique_chimie_filles,13_langues_litt_et_cultures_etra_et_r_mathematiques_physique_chimie_garcons,14_hist_geo_geopolitique_sc_politiques_mathematiques_physique_chimie_filles,14_hist_geo_geopolitique_sc_politiques_mathematiques_physique_chimie_garcons,15_langues_litt_et_cultures_etra_et_r_sciences_economiques_et_sociales_sciences_de_la_vie_et_de_la_t,15_langues_litt_et_cultures_etra_et_r_sciences_economiques_et_sociales_sciences_de_la_vie_et_de_la_0,16_langues_litt_et_cultures_etra_et_r_mathematiques_sciences_de_la_vie_et_de_la_terre_filles,16_langues_litt_et_cultures_etra_et_r_mathematiques_sciences_de_la_vie_et_de_la_terre_garcons,17_hist_geo_geopolitique_sc_politiques_mathematiques_sciences_de_la_vie_et_de_la_terre_filles,17_hist_geo_geopolitique_sc_politiques_mathematiques_sciences_de_la_vie_et_de_la_terre_garcons,18_hist_geo_geopolitique_sc_politiques_langues_litt_et_cultures_etra_et_r_mathematiques_filles,18_hist_geo_geopolitique_sc_politiques_langues_litt_et_cultures_etra_et_r_mathematiques_garcons,autres_combinaisons_filles,autres_combinaisons_garcons,1087_educ_physique_pratique_cult_sportive_filles,1087_educ_physique_pratique_cult_sportive_garcons
2020,BOURGOGNE-FRANCHE-COMTE,DIJON,YONNE,AVALLON,0890064L,LYCEE POLYVALENT PRIVE,JEANNE D'ARC,PRIVE SOUS CONTRAT,16,8.0,8,2,1,0,0,0,0,0,0,6,4,5,7,6,7,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,3,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
2020,BOURGOGNE-FRANCHE-COMTE,DIJON,YONNE,TOUCY,0891168L,LYCEE GENERAL ET TECHNOLOGIQUE,PIERRE LAROUSSE,PUBLIC,82,31.0,51,27,6,0,0,0,0,25,13,28,11,19,11,20,23,13,15,20,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,10,3,2,1,1,7,2,0,0,7,3,0,0,2,1,2,2,0,2,0,1,4,0,0,4,0,0,0,0,1,0,1,0,0,2,14,1,,
2020,BRETAGNE,RENNES,COTES D'ARMOR,ROSTRENEN,0220107X,LYCEE GEN ET TECHNOL PRIVE,NOTRE DAME DE CAMPOSTAL,PRIVE SOUS CONTRAT,38,19.0,19,12,5,0,0,0,0,11,5,10,5,8,10,7,14,3,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,1,0,0,2,2,0,0,5,1,0,0,0,1,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,5,3,,
2020,BRETAGNE,RENNES,COTES D'ARMOR,SAINT-BRIEUC,0220060W,LYCEE GENERAL ET TECHNOLOGIQUE,EUGENE FREYSSINET,PUBLIC,170,70.0,100,24,5,0,0,0,0,39,21,46,16,45,19,65,59,40,46,37,18,0,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,13,6,11,4,11,2,4,19,11,3,0,0,1,6,5,0,4,1,0,0,0,0,5,4,0,0,0,0,5,0,0,0,0,1,2,7,,
2020,BRETAGNE,RENNES,FINISTERE,BREST,0290336H,LYCEE GENERAL PRIVE,ESTRAN CHARLES DE FOUCAULD,PRIVE SOUS CONTRAT,184,73.0,111,22,3,0,0,0,0,39,16,55,33,40,28,64,53,49,44,47,20,0,0,2,19,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,29,14,15,7,7,9,5,0,2,14,5,1,0,0,1,3,0,1,2,0,4,2,2,0,3,3,3,4,1,0,1,0,1,1,2,0,28,14,,
2020,BRETAGNE,RENNES,FINISTERE,BREST,0290181P,LYCEE GEN ET TECHNOL PRIVE,JAVOUHEY,PRIVE SOUS CONTRAT,113,44.0,69,10,5,0,0,0,0,21,8,28,13,38,16,35,32,31,27,44,24,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,8,4,4,4,2,1,0,1,1,0,0,6,1,1,1,0,4,1,8,2,2,1,3,1,3,1,2,1,0,0,0,0,0,0,12,4,,
2020,BRETAGNE,RENNES,FINISTERE,CARHAIX-PLOUGUER,0292137R,LYCEE GENERAL PRIVE,DIWAN,PRIVE SOUS CONTRAT,97,47.0,50,15,4,0,0,0,0,26,15,22,18,21,13,30,38,14,29,21,23,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,20,7,5,2,4,1,0,0,0,7,3,0,0,0,0,6,2,1,1,1,1,3,0,0,3,0,5,0,0,2,1,2,0,0,0,5,2,,
2020,BRETAGNE,RENNES,FINISTERE,CONCARNEAU,0290030A,LPO LYCEE DES METIERS,PIERRE GUEGUIN,PUBLIC,121,60.0,61,11,7,0,0,0,0,32,25,25,22,34,25,33,38,18,28,25,31,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,11,15,8,6,5,2,3,1,0,0,2,3,0,0,3,3,4,2,4,4,0,3,2,0,3,3,0,2,3,2,0,3,2,1,0,1,11,9,,
2020,BRETAGNE,RENNES,FINISTERE,CONCARNEAU,0291654R,LYCEE GEN ET TECHNOL PRIVE,ST JOSEPH,PRIVE SOUS CONTRAT,127,51.0,76,21,4,0,0,0,0,27,9,38,24,37,23,40,35,23,22,39,23,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,7,6,5,8,6,0,0,0,7,0,0,8,0,0,4,0,4,2,6,5,2,0,3,1,0,1,2,0,0,0,2,0,0,0,10,10,,
2020,BRETAGNE,RENNES,FINISTERE,MORLAIX,0290051Y,LYCEE GENERAL ET TECHNOLOGIQUE,TRISTAN CORBIERE,PUBLIC,170,71.0,99,33,9,0,0,0,0,46,18,55,35,29,26,53,51,36,32,40,19,1,11,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,9,9,4,7,2,1,0,5,21,5,1,6,3,4,2,1,1,1,3,0,1,0,0,1,4,3,0,0,1,0,0,4,5,0,16,11,,
2020,BRETAGNE,RENNES,ILLE-ET-VILAINE,BAIN-DE-BRETAGNE,0352318E,LYCEE GENERAL ET TECHNOLOGIQUE,JEAN BRITO,PUBLIC,236,93.0,143,34,9,0,0,0,0,67,25,63,40,90,44,69,60,40,32,55,30,4,20,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,25,10,10,8,10,5,2,5,6,2,1,6,4,2,7,3,7,3,9,6,8,2,6,2,0,1,3,0,3,2,0,0,2,1,19,21,,
2020,BRETAGNE,RENNES,ILLE-ET-VILAINE,BRUZ,0352341E,LYCEE GENERAL ET TECHNOLOGIQUE,ST JOSEPH,PRIVE SOUS CONTRAT,203,86.0,117,17,4,0,0,0,0,29,10,57,29,70,39,85,77,41,52,45,21,0,0,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,15,3,22,13,5,1,3,17,0,0,0,0,2,7,5,0,4,4,4,1,2,1,1,3,5,10,1,1,3,1,4,0,1,0,14,10,,
2020,BRETAGNE,RENNES,ILLE-ET-VILAINE,FOUGERES,0350769W,LYC POLYVAL PRIVE DES METIERS,JEAN-BAPTISTE LE TAILLANDIER,PRIVE SOUS CONTRAT,143,60.0,83,21,4,0,0,0,0,36,13,37,17,34,26,48,50,38,37,33,13,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,12,5,4,4,3,2,2,13,11,0,0,0,7,6,0,2,2,1,0,0,4,0,2,2,0,5,1,0,0,0,1,0,3,0,5,10,,
2020,BRETAGNE,RENNES,ILLE-ET-VILAINE,RENNES,0350024L,LYCEE GENERAL,EMILE ZOLA,PUBLIC,309,112.0,197,49,10,0,0,0,0,61,32,108,37,118,57,131,98,63,58,61,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,35,28,7,31,20,27,3,0,0,11,4,0,0,10,11,9,8,13,8,0,0,0,0,9,12,0,0,0,0,4,1,0,0,0,0,11,3,,
2020,BRETAGNE,RENNES,ILLE-ET-VILAINE,RENNES,0350030T,LPO LYCEE DES METIERS,PIERRE MENDES FRANCE,PUBLIC,76,41.0,35,5,0,0,0,0,0,14,6,23,11,13,13,23,36,12,26,11,18,2,8,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,5,3,4,3,0,0,1,2,4,0,2,4,0,1,1,1,0,2,1,1,1,0,0,1,4,4,1,1,0,0,4,0,1,0,1,4,,
2020,BRETAGNE,RENNES,ILLE-ET-VILAINE,RENNES,0351907H,LYCEE GENERAL ET TECHNOLOGIQUE,RENE DESCARTES,PUBLIC,258,107.0,151,21,7,0,0,0,0,33,16,64,28,70,38,114,90,72,70,72,40,3,18,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,33,16,10,20,10,12,4,4,14,9,3,3,18,7,5,1,2,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,,
2020,BRETAGNE,RENNES,ILLE-ET-VILAINE,RENNES,0352009U,LYCEE GENERAL ET TECHNOLOGIQUE,VICTOR ET HELENE BASCH,PUBLIC,284,119.0,165,52,15,0,0,0,0,37,24,80,49,66,44,113,92,53,63,85,41,0,0,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,30,6,11,16,10,16,6,3,19,9,3,0,0,1,6,1,2,7,0,6,4,3,0,0,2,4,6,2,0,4,0,7,1,4,2,33,17,,
2020,BRETAGNE,RENNES,ILLE-ET-VILAINE,SAINT-MALO,0350048M,LYCEE POLYVALENT,JACQUES CARTIER,PUBLIC,235,83.0,152,53,10,0,0,0,0,65,21,67,29,77,31,75,62,40,42,45,35,0,0,4,14,0,0,0,0,30,5,0,0,0,0,0,0,0,0,0,0,26,24,20,7,7,6,12,3,3,12,10,3,0,0,0,0,6,3,10,6,5,4,11,2,2,3,5,3,0,0,0,0,1,0,2,2,32,5,,
2020,BRETAGNE,RENNES,MORBIHAN,AURAY,0561534N,LYCEE GENERAL ET TECHNOLOGIQUE,BENJAMIN FRANKLIN,PUBLIC,322,141.0,181,29,6,0,0,0,0,83,42,73,57,74,50,89,87,75,76,73,47,0,0,7,44,0,0,0,0,40,14,0,0,0,0,0,0,0,0,0,0,46,24,26,10,8,6,7,2,2,23,8,0,0,0,5,5,2,0,0,1,5,10,4,1,9,8,3,6,3,3,4,0,0,0,1,2,48,40,,
2020,BRETAGNE,RENNES,MORBIHAN,LANESTER,0561698S,LYCEE POLYVALENT,JEAN MACE,PUBLIC,169,79.0,90,29,7,0,0,0,0,50,18,50,35,51,31,37,52,15,36,26,30,0,0,0,22,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,10,18,18,8,7,5,6,2,0,13,5,2,0,0,0,3,4,0,1,1,3,6,4,0,2,0,0,2,4,0,3,1,2,0,2,2,19,16,,
2020,BRETAGNE,RENNES,MORBIHAN,LORIENT,0560025Y,LYCEE GENERAL ET TECHNOLOGIQUE,DUPUY DE LOME,PUBLIC,349,144.0,205,87,26,1,3,6,0,77,30,89,46,94,48,82,98,49,84,78,62,0,0,6,26,0,0,7,4,39,5,0,0,0,0,0,0,0,0,0,0,27,41,17,4,12,3,19,5,1,13,7,6,0,0,4,10,5,1,7,1,6,3,6,2,5,6,2,6,3,0,0,2,5,3,1,0,78,38,,
2020,BRETAGNE,RENNES,MORBIHAN,PONTIVY,0560182U,LYC POLYVAL PRIVE DES METIERS,JEANNE D'ARC-ST IVY,PRIVE SOUS CONTRAT,224,93.0,131,26,9,0,0,0,0,37,18,61,42,76,47,91,70,47,42,50,28,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,15,14,9,20,18,12,6,0,0,3,2,4,20,2,1,10,2,6,5,2,2,4,0,2,1,4,3,1,1,1,0,4,0,0,2,10,6,,
2020,CENTRE-VAL DE LOIRE,ORLEANS-TOURS,CHER,BOURGES,0180006J,LYCEE GENERAL ET TECHNOLOGIQUE,MARGUERITE DE NAVARRE,PUBLIC,265,104.0,161,58,20,5,3,3,1,64,21,69,35,84,50,82,68,53,51,60,36,0,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,25,21,7,11,5,11,12,1,14,10,2,0,0,2,4,4,2,4,2,6,4,13,0,3,3,2,2,1,1,2,1,0,0,0,0,32,20,,
2020,CENTRE-VAL DE LOIRE,ORLEANS-TOURS,CHER,BOURGES,0180561M,LYCEE GEN.ET TECHNOL.PRIVE,STE MARIE ST DOMINIQUE,PRIVE SOUS CONTRAT,135,73.0,62,13,5,1,0,1,0,9,8,30,26,34,28,41,58,23,36,23,20,2,20,1,15,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,15,14,3,3,12,10,6,4,0,3,0,1,1,11,2,1,2,2,1,2,0,0,1,0,0,1,2,4,0,0,0,0,0,0,0,0,17,17,,
2020,CENTRE-VAL DE LOIRE,ORLEANS-TOURS,EURE-ET-LOIR,CHARTRES,0281047L,LYCEE GENERAL ET TECHNOLOGIQUE,FULBERT,PUBLIC,253,103.0,150,49,11,0,0,0,0,55,22,55,26,72,36,72,77,47,55,60,42,0,0,4,28,0,0,0,0,0,0,36,12,0,0,0,0,0,0,0,0,31,26,8,2,13,6,8,2,2,16,5,2,0,0,1,3,6,2,2,2,11,5,4,1,3,4,2,1,1,1,3,0,0,0,0,1,50,29,,
2020,CENTRE-VAL DE LOIRE,ORLEANS-TOURS,INDRE,CHATEAUROUX,0360043B,LYCEE POLYVALENT,BLAISE PASCAL,PUBLIC,20,18.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,18,1,10,0,0,2,13,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,,
2020,CENTRE-VAL DE LOIRE,ORLEANS-TOURS,INDRE-ET-LOIRE,AMBOISE,0370001A,LYCEE GENERAL ET TECHNOLOGIQUE,LEONARD DE VINCI,PUBLIC,296,147.0,149,48,11,0,0,0,0,48,27,64,45,69,54,88,117,57,79,66,47,0,24,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,38,7,10,12,10,18,6,2,18,16,1,0,11,3,4,7,6,6,2,4,5,4,0,3,1,0,0,2,0,3,0,0,1,1,5,17,29,,
2020,CENTRE-VAL DE LOIRE,ORLEANS-TOURS,INDRE-ET-LOIRE,LOCHES,0370737A,LYCEE GEN. ET TECHNOL. PRIVE,SAINT DENIS,PRIVE SOUS CONTRAT,79,48.0,31,10,6,0,0,0,0,10,12,18,22,15,26,14,30,8,22,12,13,1,8,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,6,9,4,8,3,6,3,4,0,0,2,0,1,6,0,4,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,7,9,,
2020,CENTRE-VAL DE LOIRE,ORLEANS-TOURS,INDRE-ET-LOIRE,LOCHES,0370016S,LPO LYCEE DES METIERS,THERESE PLANIOL,PUBLIC,223,105.0,118,43,12,1,0,0,0,41,11,53,31,66,53,65,86,35,46,42,38,1,20,3,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,25,23,9,5,9,14,16,7,1,2,8,0,0,11,5,5,4,0,8,10,0,3,8,0,0,1,3,1,2,1,0,0,2,0,1,0,17,22,,
2020,CENTRE-VAL DE LOIRE,ORLEANS-TOURS,INDRE-ET-LOIRE,TOURS,0370035M,LYCEE GENERAL,DESCARTES,PUBLIC,325,139.0,186,38,8,0,1,2,0,63,20,80,40,79,48,114,116,68,89,81,55,0,0,5,35,0,0,0,0,28,5,0,0,0,0,0,0,0,0,0,0,47,39,18,5,11,9,12,5,3,29,3,0,0,0,7,10,6,5,4,4,7,6,3,0,3,2,2,8,3,0,6,1,7,2,5,1,39,13,,
2020,CENTRE-VAL DE LOIRE,ORLEANS-TOURS,INDRE-ET-LOIRE,TOURS,0370038R,LYCEE GENERAL ET TECHNOLOGIQUE,GRANDMONT,PUBLIC,413,187.0,226,73,19,0,0,0,0,94,34,71,52,107,65,111,143,64,105,84,64,12,51,3,14,0,0,0,0,34,5,13,3,12,6,0,0,0,0,0,0,39,34,11,10,10,13,17,6,1,6,6,3,6,40,5,8,14,3,4,7,5,1,8,2,4,5,2,5,3,4,4,2,4,1,0,1,83,36,,
2020,CENTRE-VAL DE LOIRE,ORLEANS-TOURS,LOIRET,GIEN,0450029M,LYCEE GENERAL ET TECHNOLOGIQUE,BERNARD PALISSY,PUBLIC,290,125.0,165,46,8,0,0,0,0,77,30,72,36,102,51,86,101,51,69,59,38,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,27,28,11,7,13,17,3,0,0,11,2,2,34,5,5,16,7,7,2,4,2,10,1,4,2,1,0,3,0,1,2,1,1,0,0,12,13,,
2020,CENTRE-VAL DE LOIRE,ORLEANS-TOURS,LOIRET,GIEN,0450106W,LYCEE POLYVALENT PRIVE,SAINT FRANCOIS DE SALES,PRIVE SOUS CONTRAT,51,26.0,25,6,3,0,0,0,0,8,2,13,7,8,7,16,23,10,17,11,10,0,0,2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,10,2,1,5,4,1,1,0,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,,
2020,CENTRE-VAL DE LOIRE,ORLEANS-TOURS,LOIRET,ORLEANS,0450051L,LYCEE POLYVALENT,BENJAMIN FRANKLIN,PUBLIC,227,126.0,101,39,10,0,0,0,0,40,30,47,36,36,29,49,94,30,66,42,45,4,42,7,25,0,0,0,0,5,0,0,0,0,0,0,0,4,1,0,0,20,20,3,4,4,5,12,0,1,4,10,3,3,26,2,2,1,0,0,3,3,3,2,2,0,3,0,6,3,1,4,4,1,0,2,0,30,40,,
2020,CENTRE-VAL DE LOIRE,ORLEANS-TOURS,LOIRET,ORLEANS,0450757D,LYCEE GEN.ET TECHNOL.PRIVE,STE CROIX ST EUVERTE,PRIVE SOUS CONTRAT,266,122.0,144,17,4,0,0,0,0,25,11,66,40,77,41,100,101,60,67,55,40,4,34,4,26,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,43,26,8,5,26,16,9,1,3,11,1,2,4,26,7,3,5,1,1,3,3,6,1,0,0,0,0,0,0,0,1,2,1,1,2,0,29,19,,
2020,CENTRE-VAL DE LOIRE,ORLEANS-TOURS,LOIRET,SAINT-JEAN-DE-BRAYE,0451462V,LYCEE GENERAL ET TECHNOLOGIQUE,JACQUES MONOD,PUBLIC,361,153.0,208,51,17,0,0,0,0,63,28,95,59,141,89,121,109,68,60,77,48,0,0,8,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,22,26,10,32,22,20,11,2,27,8,1,0,0,11,8,10,6,8,9,7,3,10,0,0,2,1,0,4,1,1,0,0,2,0,1,20,28,,
2020,CENTRE-VAL DE LOIRE,ORLEANS-TOURS,LOIRET,VILLEMANDEUR,0450042B,LYCEE GENERAL ET TECHNOLOGIQUE,DURZY,PUBLIC,332,166.0,166,58,13,0,0,0,0,38,21,71,35,61,50,96,133,76,101,78,46,11,64,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,32,5,3,13,11,22,2,2,13,14,6,8,34,0,8,3,2,2,2,0,2,1,1,2,0,3,3,1,0,3,0,2,0,0,1,37,46,,
2020,CENTRE-VAL DE LOIRE,ORLEANS-TOURS,LOIR-ET-CHER,PONTLEVOY,0411071S,LYCEE GENERAL,,PRIVE SOUS CONTRAT,83,44.0,39,18,5,2,1,0,0,17,8,23,23,20,11,15,39,8,30,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,8,1,2,5,7,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,1,10,1,0,2,1,0,1,0,0,9,3,,
2020,CENTRE-VAL DE LOIRE,ORLEANS-TOURS,LOIR-ET-CHER,VENDOME,0410954P,LYCEE POLYVALENT PRIVE,SAINT JOSEPH,PRIVE SOUS CONTRAT,22,11.0,11,1,5,0,0,0,0,4,3,3,6,6,3,11,9,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,0,1,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,3,,
2020,CORSE,CORSE,CORSE-DU-SUD,AJACCIO,6200001G,LYCEE GENERAL ET TECHNOLOGIQUE,FESCH,PUBLIC,125,60.0,65,19,4,0,0,0,0,20,14,19,27,38,24,36,41,19,28,27,22,0,0,4,7,0,0,0,0,0,0,7,6,0,0,0,0,6,7,0,0,13,18,4,3,3,7,6,1,0,1,2,2,0,0,3,6,4,1,3,0,1,0,1,0,0,1,0,0,4,0,1,1,0,0,0,1,20,18,,
2020,CORSE,CORSE,HAUTE-CORSE,BASTIA,7200009X,LYCEE GENERAL ET TECHNOLOGIQUE,GIOCANTE DE CASABIANCA,PUBLIC,283,122.0,161,50,18,0,0,0,0,77,41,65,55,41,41,75,69,40,40,89,47,0,0,6,30,0,0,7,6,19,6,0,0,7,3,0,0,7,10,0,0,34,22,10,13,3,7,6,4,1,9,14,2,0,0,1,4,2,2,8,2,1,1,2,0,0,1,0,0,0,0,10,1,8,2,1,2,60,50,,
2020,GRAND EST,NANCY-METZ,MEURTHE-ET-MOSELLE,FLAVIGNY-SUR-MOSELLE,0541268K,ETAB.REGIONAL ENSEIGNT ADAPTE,FRANÃ‡OIS RICHARD JOUBERT,PUBLIC,9,8.0,1,0,0,0,0,0,0,0,0,1,6,0,6,1,5,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,,
2020,GRAND EST,NANCY-METZ,MEURTHE-ET-MOSELLE,NANCY,0542408Z,LYCEE GEN.ET TECHNOL.PRIVE,CHARLES DE FOUCAULD,PRIVE SOUS CONTRAT,25,14.0,11,4,2,0,0,0,0,7,2,7,8,7,7,2,11,1,3,4,7,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,1,2,,
2020,GRAND EST,NANCY-METZ,MEURTHE-ET-MOSELLE,NANCY,0540042C,LYCEE GENERAL ET TECHNOLOGIQUE,HENRI LORITZ,PUBLIC,283,216.0,67,0,0,0,0,0,0,0,0,0,0,0,0,67,216,64,186,39,63,22,131,9,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,53,0,0,0,0,0,0,6,28,0,0,20,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,,
2020,GRAND EST,NANCY-METZ,MEURTHE-ET-MOSELLE,TOUL,0541320S,LYCEE GEN.ET TECHNOL.PRIVE,JEAN-BAPTISTE VATELOT,PRIVE SOUS CONTRAT,47,20.0,27,7,0,0,0,0,0,11,4,9,10,9,5,14,16,10,11,14,10,0,0,1,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,6,7,2,1,1,3,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,1,1,1,1,0,10,2,,
2020,GRAND EST,NANCY-METZ,MEURTHE-ET-MOSELLE,VANDOEUVRE-LES-NANCY,0540070H,LYCEE GENERAL ET TECHNOLOGIQUE,JACQUES CALLOT,PUBLIC,206,74.0,132,35,12,0,0,0,0,42,18,52,30,41,34,85,55,63,40,78,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,26,8,8,1,8,11,4,0,0,11,3,0,0,3,8,3,1,3,3,5,0,2,0,2,3,1,2,2,0,3,1,4,0,5,0,14,7,,
